id field ra dec z lmass uv vj 
29589.0 COSMOS 150.12498474 2.49572897 1.1125 9.56 0.6938333502937233 0.40614958819764757
29607.0 COSMOS 150.05714417 2.49544573 2.5966 9.48 0.5418661035493804 0.133199534263074
29611.0 COSMOS 150.16131592 2.49580479 2.2072 9.69 0.5116836249963843 0.2562650955384153
29616.0 COSMOS 150.11169434 2.49584389 1.6263 9.49 0.5187776536383221 0.29339587862639854
29623.0 COSMOS 150.15412903 2.4962008 1.1755 9.82 0.757167039302459 0.5663531568808545
29628.0 COSMOS 150.19030762 2.49685049 1.5781 10.66 1.749603825028655 1.1091374183060057
29636.0 COSMOS 150.13372803 2.49646091 0.6868 10.29 1.7458624456438394 1.4490637211144515
29640.0 COSMOS 150.09063721 2.49573898 1.606 9.46 1.9015910417407376 1.1034297949643532
29646.0 COSMOS 150.16389465 2.49665451 1.1343 9.9 1.0523450347955152 1.358723461673328
29651.0 COSMOS 150.15846252 2.49657798 0.6472 9.81 1.609047645052784 1.2345701193906098
29656.0 COSMOS 150.11103821 2.49705291 0.9049 10.0 0.9170904593730786 0.712963900995378
29666.0 COSMOS 150.16471863 2.49658561 1.1563 9.68 1.0866096032683141 0.9377187138873082
29669.0 COSMOS 150.20278931 2.49728441 0.985 10.14 1.3248226393238969 1.3054818509249433
29679.0 COSMOS 150.10089111 2.49833894 0.4159 10.23 1.8753856497679458 1.2556431323932746
29682.0 COSMOS 150.20425415 2.4968276 1.7961 9.95 0.9400537830988159 0.8918607477841454
29683.0 COSMOS 150.11532593 2.49709964 1.8927 10.12 0.8479256400657571 0.5143189105400598
29695.0 COSMOS 150.09268188 2.49860716 0.4218 10.64 2.082538007511505 1.5175952859857686
29698.0 COSMOS 150.07481384 2.49770856 0.8856 9.53 0.7995057502002609 0.7503335381981163
29708.0 COSMOS 150.09089661 2.49719691 1.3859 10.96 1.9168247930379056 1.7741567523993937
29710.0 COSMOS 150.05430603 2.49706101 1.8236 10.13 1.065478398210197 0.9156947004762217
29720.0 COSMOS 150.10202026 2.49724388 0.9879 9.52 1.4327169611443122 1.4772963261743597
29721.0 COSMOS 150.13093567 2.4973712 1.1505 9.53 0.7742797928860456 0.527291649271592
29723.0 COSMOS 150.10444641 2.49793959 0.7115 9.68 1.0432248674129871 0.9409980594250295
29740.0 COSMOS 150.18032837 2.49806833 0.6586 9.49 1.058113865319817 1.0684788717227587
29749.0 COSMOS 150.06890869 2.50039911 1.4212 9.95 0.9393208307100152 0.6712136330640335
29813.0 COSMOS 150.11421204 2.49850368 1.6755 10.12 1.0974663920745376 1.0126253716629434
29815.0 COSMOS 150.07980347 2.49863911 0.9074 9.54 1.066747107612777 0.7287413264548294
29817.0 COSMOS 150.19805908 2.49841022 2.5801 11.01 1.3720726930915392 1.794543373029226
29826.0 COSMOS 150.12971497 2.49919105 0.8771 10.11 1.5304136269643371 1.4560423485265461
29829.0 COSMOS 150.16734314 2.49901557 1.1744 9.66 0.8101594496248875 0.56907183079234
29831.0 COSMOS 150.08999634 2.49931049 0.8959 9.63 1.046313219023896 0.8962492886574087
29862.0 COSMOS 150.14874268 2.49903488 2.2222 9.51 0.6526297735842053 0.13174906309331402
29864.0 COSMOS 150.05993652 2.50583673 0.4884 10.73 1.9222083299098998 1.291511878455085
29869.0 COSMOS 150.15151978 2.49963975 1.4071 9.5 0.6259061601048294 0.34773326421822875
29873.0 COSMOS 150.12844849 2.49959207 1.2677 9.76 1.0504549794700837 0.6782302223565263
29875.0 COSMOS 150.07991028 2.49932218 1.9429 9.78 0.6429310490505723 0.4708699508172546
29879.0 COSMOS 150.18702698 2.49930406 1.5946 9.48 0.7119833982692221 1.0669610854742455
29881.0 COSMOS 150.11601257 2.49945569 1.0276 9.49 0.8965115138480934 0.7948101986637783
29888.0 COSMOS 150.09671021 2.50129652 0.5188 9.44 0.625882375335345 0.5857343285926291
29890.0 COSMOS 150.18186951 2.50081348 0.9285 10.83 1.7069155817902313 2.1608159682809918
29897.0 COSMOS 150.13891602 2.50074434 0.6453 10.26 1.8554461729394491 1.2554724427191246
29902.0 COSMOS 150.07214355 2.500911 0.7114 10.26 1.2539145161859346 1.3666427890647195
29910.0 COSMOS 150.08622742 2.49959588 1.6815 9.48 0.6063462000706518 0.5013555004464617
29941.0 COSMOS 150.16563416 2.50071788 1.1639 10.22 1.100416548775101 1.2699594457106205
29942.0 COSMOS 150.10014343 2.50013423 1.9444 9.65 0.4572889911371148 0.2939170012809917
29955.0 COSMOS 150.14031982 2.50161862 1.5501 10.61 1.1227648594474475 1.0336370810446767
29957.0 COSMOS 150.1227417 2.50087953 0.9841 9.67 0.8889197572437251 0.5663419899513155
29984.0 COSMOS 150.09631348 2.50157499 0.7145 9.74 1.0868452375558149 1.1236345178252256
29988.0 COSMOS 150.0824585 2.50084782 1.3387 10.03 1.6508242422263302 0.9459546995711897
29991.0 COSMOS 150.11300659 2.50128579 1.4305 10.58 1.8754330894472728 1.1601143931436355
30000.0 COSMOS 150.14245605 2.50287199 0.6619 10.03 1.3076750223477926 1.1380212314882343
30008.0 COSMOS 150.16227722 2.50153279 2.4037 10.64 0.8621245097119395 0.5818658027644603
30010.0 COSMOS 150.09384155 2.50393677 0.7287 10.59 0.99793666449598 1.0504497191483642
30012.0 COSMOS 150.18664551 2.5011704 1.6884 10.26 1.530400661244832 0.8057084731132469
30016.0 COSMOS 150.15370178 2.50123119 0.6902 9.6 1.4407473257096848 1.028009234923367
30039.0 COSMOS 150.16902161 2.50284052 0.6829 10.22 1.453665889575205 1.3211649841222197
30048.0 COSMOS 150.08190918 2.50619888 0.8532 10.41 1.574445652904433 1.607070089474783
30049.0 COSMOS 150.14964294 2.50154138 2.277 9.69 0.31104483192243776 -0.01199483849683796
30062.0 COSMOS 150.17167664 2.50137115 2.0672 9.43 0.9249550471094412 0.20669292273042578
30065.0 COSMOS 150.19274902 2.50230384 0.67 10.01 1.6724359627597296 1.2841485885418333
30068.0 COSMOS 150.1124115 2.50155091 1.3255 9.42 1.3247825698198872 1.0253308235327534
30070.0 COSMOS 150.08322144 2.50564623 1.4078 10.88 1.5171593586453955 2.1088045974824814
30080.0 COSMOS 150.08607483 2.5018115 1.7138 9.46 0.6459427802060681 0.29288011946135795
30093.0 COSMOS 150.16201782 2.50182343 2.5907 9.9 0.8723866179599431 1.3044904788205747
30099.0 COSMOS 150.12321472 2.50204492 1.4851 9.92 1.7077623689702555 1.7963297378879766
30116.0 COSMOS 150.13362122 2.50237417 2.5477 10.24 0.6286620127890872 0.9879311697429785
30117.0 COSMOS 150.15344238 2.50263381 1.1661 9.71 0.9024246575093591 0.7625138001665523
30123.0 COSMOS 150.14805603 2.50267911 0.8642 10.08 1.4066294109441737 1.7123099293526536
30132.0 COSMOS 150.18835449 2.50269437 1.6256 10.34 1.182624941546083 1.2097762794111957
30134.0 COSMOS 150.19152832 2.50272346 2.1731 9.72 0.6503713202064966 0.5673135290177284
30140.0 COSMOS 150.12860107 2.50270629 1.1721 9.51 0.6218946026634857 0.5319301658598425
30142.0 COSMOS 150.16230774 2.50248909 2.518 9.77 0.4920225612447482 1.1004267077554029
30145.0 COSMOS 150.11062622 2.50378966 1.4299 10.69 1.8042851430768612 1.098573361348703
30160.0 COSMOS 150.15312195 2.504915 0.9283 10.14 1.0417605510070473 0.9459322158903469
30161.0 COSMOS 150.19161987 2.50382829 2.2735 9.91 0.29555854293744876 -0.006218520630254385
30166.0 COSMOS 150.0559082 2.50344038 1.2871 10.42 1.2886164556915805 1.664992057676077
30172.0 COSMOS 150.10009766 2.5047276 0.8679 10.53 1.502420003502293 1.4559758250216734
30175.0 COSMOS 150.18832397 2.50319934 1.8168 9.44 0.8152097059422138 0.539500911047858
30176.0 COSMOS 150.06253052 2.5036788 1.1647 9.47 1.1700944426090296 1.270973567867625
30192.0 COSMOS 150.06977844 2.50394344 0.9909 9.64 0.8839798073477013 0.8193846847839802
30200.0 COSMOS 150.15164185 2.50360942 1.154 9.81 1.170731861187889 1.5668038907705328
30202.0 COSMOS 150.18804932 2.50396132 1.6209 9.98 0.9614076029368336 0.8905394601344483
30206.0 COSMOS 150.18029785 2.5035336 2.319 9.68 0.6670230387229849 0.4966965366527016
30207.0 COSMOS 150.05567932 2.504421 0.7114 10.09 1.5660118336979671 1.8122412929783351
30209.0 COSMOS 150.17652893 2.50371361 2.3792 10.04 0.7222671729452879 0.33486536608427825
30219.0 COSMOS 150.08554077 2.50416517 2.2574 9.68 0.6948943817971005 -0.03688232598488073
30221.0 COSMOS 150.16111755 2.50488806 1.2563 10.86 2.1473001493853756 1.4078458574078112
30226.0 COSMOS 150.05526733 2.50446701 1.8481 10.5 1.2674623949489352 1.2446661410922404
30227.0 COSMOS 150.13508606 2.50425744 1.4553 9.89 0.7636081527990545 0.43026168467334414
30236.0 COSMOS 150.09051514 2.50607014 1.3756 10.83 1.375307143616691 1.2706751767693039
30241.0 COSMOS 150.17539978 2.50414205 1.8048 9.69 0.6856474714027093 0.5224501995310094
30244.0 COSMOS 150.0728302 2.50572157 1.0203 10.93 1.4265344248425018 1.0661305963680385
30247.0 COSMOS 150.1844635 2.50458384 1.9418 10.5 1.6037841109448736 1.7048327819083642
30252.0 COSMOS 150.1451416 2.50498223 0.8817 10.51 1.8927618643964679 1.1979157391096236
30254.0 COSMOS 150.18089294 2.50488329 1.0069 10.79 1.7784548211797524 1.7360731066963835
30269.0 COSMOS 150.1468811 2.50700831 0.5237 10.25 1.5761073901928189 1.122891707499258
30273.0 COSMOS 150.17253113 2.50644112 0.7285 10.57 1.5757687047725446 1.0056001573979287
30274.0 COSMOS 150.19590759 2.50460219 1.7686 10.32 1.524594295803361 1.404083741207558
30276.0 COSMOS 150.07040405 2.50516796 1.4989 10.65 1.504370401675261 1.6641008153528867
30280.0 COSMOS 150.14848328 2.50499678 0.7817 10.23 1.671084014871538 1.4706815281380414
30288.0 COSMOS 150.193573 2.50599527 1.0087 10.79 1.7280138790663986 1.6399376057921407
30292.0 COSMOS 150.10374451 2.50770569 0.5796 10.83 1.6627965178456954 1.507291493408776
30294.0 COSMOS 150.14788818 2.50461149 2.1151 9.55 0.5976541025475829 0.5832041410702745
30298.0 COSMOS 150.05622864 2.50472379 1.8004 9.43 1.0878351086889995 1.6941867151141443
30304.0 COSMOS 150.1035614 2.5050385 2.3025 9.94 0.5756005226029061 0.44079368773631267
30305.0 COSMOS 150.08418274 2.50530386 1.2663 9.57 1.019383197843999 0.773076717390725
30311.0 COSMOS 150.17214966 2.50588274 0.7114 10.09 1.238490682697593 1.2306415393646426
30314.0 COSMOS 150.07237244 2.50611329 0.8891 9.54 0.7095618452267566 0.4924378701514317
30315.0 COSMOS 150.05348206 2.50485539 1.9609 10.28 1.781959751207737 1.9126572643185487
30316.0 COSMOS 150.13206482 2.50519991 2.2818 9.63 0.4364158529042849 -0.1945930940132009
30321.0 COSMOS 150.14605713 2.50513816 2.4318 9.67 0.5325898771594816 0.3356881116035205
30322.0 COSMOS 150.16107178 2.50529742 1.1521 9.79 1.7632095742164013 0.8474047599561616
30338.0 COSMOS 150.0574646 2.50523925 1.7169 10.35 1.5886578584730997 1.2915772517890258
30339.0 COSMOS 150.16932678 2.5061295 1.9058 10.4 0.8497338066400137 0.692193832219991
30351.0 COSMOS 150.09492493 2.50700855 0.6653 9.6 1.0163488634393345 1.2068213825831218
30352.0 COSMOS 150.08682251 2.50530005 2.4951 9.52 0.5324069970434316 0.0903155616610303
30364.0 COSMOS 150.15513611 2.50565338 1.4246 9.48 0.7249323838055444 0.7258758687356021
30366.0 COSMOS 150.16125488 2.50574541 1.275 9.73 1.3594377673965243 0.8602066903877238
30367.0 COSMOS 150.10542297 2.50580978 1.5717 9.6 0.9677265243792494 0.5003628696301822
30371.0 COSMOS 150.20191956 2.50581264 2.0975 9.45 0.3862261865314323 0.013612413531495542
30378.0 COSMOS 150.10717773 2.50608492 1.2336 10.33 1.7050246566486382 1.3184664704508
30379.0 COSMOS 150.05929565 2.5064218 0.4933 9.43 1.553462837947904 0.9587453256863792
30380.0 COSMOS 150.1386261 2.50584006 2.1525 10.2 1.2764526458869776 0.7945124327668698
30391.0 COSMOS 150.1300354 2.50597453 2.4929 9.63 0.6765011406034225 0.24589284925361723
30393.0 COSMOS 150.09091187 2.50649738 1.3958 9.94 1.4909155810935928 0.811249204392583
30395.0 COSMOS 150.19119263 2.50754881 0.6923 10.23 1.4533086073406187 1.2017003380881406
30406.0 COSMOS 150.1282959 2.50628161 1.6017 9.79 0.9804111460188409 0.6059030826655254
30414.0 COSMOS 150.17758179 2.5083003 0.9608 9.56 0.9609660581277362 0.6307233839202651
30420.0 COSMOS 150.1987915 2.5073936 0.45 9.86 1.6546508157649589 1.405702962368405
30426.0 COSMOS 150.1381073 2.50627708 2.2339 9.56 0.7279597148677719 0.3030913854020617
30432.0 COSMOS 150.17784119 2.50748515 0.8811 10.44 1.6592177664261256 1.5022738316443682
30444.0 COSMOS 150.1789093 2.50893474 0.7661 10.65 1.2857586716265301 1.1764718213730885
30450.0 COSMOS 150.05757141 2.50739145 1.1748 9.86 0.8672864697667287 0.6682988395711897
30456.0 COSMOS 150.10797119 2.50665379 2.417 9.7 0.5285376954573547 0.46059412033693403
30461.0 COSMOS 150.09329224 2.50668836 2.3103 9.72 0.7404303711267783 0.7954912729209831
30466.0 COSMOS 150.1723938 2.50855708 0.6955 10.02 1.022075535102352 1.0463788322814673
30467.0 COSMOS 150.19876099 2.5070982 1.0446 9.83 1.10701255340731 0.8244379177998498
30477.0 COSMOS 150.16098022 2.50707769 1.4926 9.88 1.534788514418199 1.5255443289615433
30484.0 COSMOS 150.09338379 2.5073247 2.5493 10.95 1.3717251908522854 1.643754395366037
30489.0 COSMOS 150.14685059 2.50958705 0.6346 10.13 1.8212332813784202 1.623599394123981
30501.0 COSMOS 150.08753967 2.50812054 0.8849 9.51 1.1591788889322436 1.1852575887698769
30511.0 COSMOS 150.16964722 2.50838232 2.5782 10.39 0.7850589283032134 1.0298334409214347
30514.0 COSMOS 150.15950012 2.50791979 0.8938 9.92 1.442332113128019 1.4208156223690096
30518.0 COSMOS 150.11773682 2.50861001 0.9285 9.63 0.681109388208322 0.4612804018118476
30522.0 COSMOS 150.18318176 2.50761247 2.1168 9.54 0.8040615183885624 0.7366502315365598
30525.0 COSMOS 150.09210205 2.50835252 1.6711 9.87 0.8929483814324707 0.6204139454726852
30527.0 COSMOS 150.15249634 2.51022005 0.4595 10.28 1.7431904709544344 1.7322843258594698
30528.0 COSMOS 150.14071655 2.50790501 2.2334 10.12 0.6610671078397035 0.28770113498141603
30556.0 COSMOS 150.12701416 2.50792503 1.7812 9.56 0.8987376288296323 1.3667960653443956
30557.0 COSMOS 150.0962677 2.50955772 0.5189 9.54 0.9745033592467509 0.8816353346491428
30560.0 COSMOS 150.17634583 2.50812578 2.3207 9.46 0.6010583038298976 -0.03980662401982361
30577.0 COSMOS 150.05636597 2.5082798 1.9224 9.58 0.5890382912032892 0.1812254984350858
30583.0 COSMOS 150.09713745 2.5087924 1.2256 10.53 1.8815184462940626 1.2443922848760114
30597.0 COSMOS 150.15618896 2.50962019 1.745 10.83 1.8141797629067216 1.8177835527482724
30599.0 COSMOS 150.14479065 2.50956511 0.6786 10.43 1.9726581614183891 1.3547187245504377
30602.0 COSMOS 150.18328857 2.508636 1.9877 9.51 0.7204898337661071 0.4056291463493852
30604.0 COSMOS 150.12757874 2.51017594 0.6774 9.44 0.8500067184540598 0.5218971900427115
30609.0 COSMOS 150.146698 2.50846314 2.0241 9.49 0.6489168654059306 1.1603969753388756
30618.0 COSMOS 150.09545898 2.50987315 0.8948 10.49 1.759091711759167 1.0791433813323734
30620.0 COSMOS 150.12614441 2.50914264 1.3845 9.74 0.5715739234100282 0.3219602761572951
30622.0 COSMOS 150.1832428 2.50897789 1.7454 10.86 2.140100486929918 1.392549798859009
30628.0 COSMOS 150.08085632 2.50935173 0.8719 9.79 0.6681669125376811 0.7030010064567584
30644.0 COSMOS 150.078125 2.50957632 1.2559 9.59 0.7275740320993318 0.5156612457522574
30651.0 COSMOS 150.18011475 2.50900626 2.1557 10.08 0.9856975952555624 0.9293004445036366
30660.0 COSMOS 150.10531616 2.50989866 0.7247 9.48 0.8831871165479881 0.6388774595693867
30661.0 COSMOS 150.13011169 2.5097394 1.1175 10.27 1.8587146130501473 1.1859432644269834
30662.0 COSMOS 150.15644836 2.50918245 1.609 9.42 0.7928511877133543 0.7055902492740214
30664.0 COSMOS 150.10079956 2.50956821 0.8691 9.51 0.652094314696994 0.7152770744069881
30677.0 COSMOS 150.09292603 2.50940037 1.8713 9.44 0.5539970606189594 0.4236925251597641
30690.0 COSMOS 150.18083191 2.50967407 2.3685 10.17 0.5391740312289373 0.5168247765471029
30698.0 COSMOS 150.06259155 2.51094341 0.6927 10.01 1.090210795095157 1.0186651051916513
30702.0 COSMOS 150.18841553 2.51135421 0.7044 10.02 1.407534814617243 1.2574572558810417
30709.0 COSMOS 150.09909058 2.51002002 1.8797 10.77 1.3576806073254084 1.6069459134526152
30717.0 COSMOS 150.19578552 2.51027298 0.8727 10.39 1.9991797990120426 1.306119507171202
30722.0 COSMOS 150.17967224 2.50974655 2.2616 9.45 1.0550335053774222 0.8325782390085336
30728.0 COSMOS 150.07693481 2.51060104 1.0303 10.43 1.575312686256163 1.2309664511825633
30730.0 COSMOS 150.05630493 2.51131439 0.5961 10.3 1.2108847633283455 0.9724763461466884
30733.0 COSMOS 150.14820862 2.51154208 0.6554 10.2 1.304004378249378 1.2126217665041177
30740.0 COSMOS 150.07695007 2.5110321 1.9392 9.89 0.379351058962771 0.3263148619018646
30760.0 COSMOS 150.18920898 2.51170778 0.7383 9.45 0.6281959714575431 0.5724123381792826
30762.0 COSMOS 150.09620667 2.5103991 1.6452 9.46 0.6042848792965237 0.23032579887713955
30782.0 COSMOS 150.15641785 2.51172209 0.7591 9.79 1.360137196071627 1.2069866855174332
30794.0 COSMOS 150.17070007 2.5113771 0.7114 9.67 1.0713109049883434 1.1005544410217298
30798.0 COSMOS 150.20059204 2.51164317 0.4548 9.5 1.2355833818163118 1.1112404658180293
30803.0 COSMOS 150.19096375 2.51085305 1.6826 9.46 0.4994429266882178 0.3447355999799172
30807.0 COSMOS 150.07249451 2.51237726 0.8762 10.14 1.2386643283834828 1.1892161637772742
30808.0 COSMOS 150.09298706 2.511374 2.0371 9.69 0.6143796749824787 0.31236312753473944
30811.0 COSMOS 150.08384705 2.51089478 1.913 9.48 0.4738356141078589 1.2167537463273774
30825.0 COSMOS 150.0574646 2.51131082 1.0774 9.46 1.1939778776461274 0.9762875422838614
30832.0 COSMOS 150.10389709 2.51141477 1.3306 9.88 1.2337112273637099 1.028098151746588
30838.0 COSMOS 150.1558075 2.51204538 1.3134 10.75 1.9079980671890973 1.263342321223593
30840.0 COSMOS 150.07470703 2.51295638 1.344 10.42 0.9366340691939694 0.7815961164366326
30842.0 COSMOS 150.17805481 2.51251411 0.893 9.69 0.8429771689235133 0.6721742852991291
30851.0 COSMOS 150.10656738 2.51197505 0.404 9.42 1.6380011687596996 1.438706036146421
30857.0 COSMOS 150.16751099 2.51229787 0.6895 9.8 1.8003241996152333 1.1127021621625885
30862.0 COSMOS 150.13352966 2.51405787 0.7285 10.33 1.636489170830697 1.8933489142553492
30865.0 COSMOS 150.14378357 2.51360416 1.4489 9.56 0.6383319594136321 0.3194214051370354
30869.0 COSMOS 150.11546326 2.51205683 1.1732 9.51 0.7814393571154872 0.6381213354680816
30897.0 COSMOS 150.0841217 2.51213121 1.6904 9.5 0.6949582605142922 0.5209342726522509
30901.0 COSMOS 150.08460999 2.51230979 2.4988 10.23 0.7394635799377834 0.7395539957600389
30908.0 COSMOS 150.07473755 2.51369119 1.2613 10.32 1.1098266662591407 1.6162173312760557
30909.0 COSMOS 150.14572144 2.51339555 1.1485 9.88 1.3204403598958776 1.4119171267765291
30911.0 COSMOS 150.10302734 2.51285434 0.8561 9.48 1.263723421517581 1.5021283869716586
30919.0 COSMOS 150.05847168 2.51280165 1.6313 9.58 0.6154809991208768 0.44534540185023797
30921.0 COSMOS 150.13276672 2.51412559 0.7274 10.06 1.5241772355958805 1.2379873485214947
30922.0 COSMOS 150.08520508 2.5131104 1.442 9.87 0.7374263970088929 0.4181740939409109
30924.0 COSMOS 150.09228516 2.51263714 1.115 9.67 0.8956296558996462 0.7300268679394494
30927.0 COSMOS 150.10075378 2.51341081 1.4869 10.82 1.9474416093159077 1.3588171648145972
30933.0 COSMOS 150.17985535 2.5131228 1.1682 9.89 0.9785546896911551 0.8211124953274189
30949.0 COSMOS 150.12753296 2.51286125 2.3296 9.82 0.8272688461380437 0.26245029851022744
30950.0 COSMOS 150.13037109 2.51456261 0.728 10.15 1.4385040828763007 1.6104161830907335
30960.0 COSMOS 150.14784241 2.51503634 0.8747 9.54 1.0678805399795508 1.0418010146170693
30969.0 COSMOS 150.16337585 2.51388693 1.002 9.46 0.5580625699828458 0.3102945579853922
30972.0 COSMOS 150.18426514 2.51312399 1.6394 9.87 1.103125507719492 1.3251080151781007
30989.0 COSMOS 150.06925964 2.51381111 1.3226 9.91 0.9620634788304037 0.8448752993786874
30995.0 COSMOS 150.10064697 2.51373601 1.5532 9.88 1.4587607278631443 0.9381378346634108
30996.0 COSMOS 150.14996338 2.51416397 1.1533 9.71 0.747568957805538 0.6477347609399187
31003.0 COSMOS 150.11044312 2.51407647 0.7949 9.46 1.0224664377391277 0.8733131220080919
31007.0 COSMOS 150.06755066 2.51548076 0.4216 9.99 1.2447973608651663 1.2532982713793523
31015.0 COSMOS 150.19277954 2.51374483 2.5982 9.42 0.5495868578508429 0.08204368183776566
31018.0 COSMOS 150.08830261 2.51543713 0.902 10.54 1.6169241666815017 1.5019395224992529
31022.0 COSMOS 150.14808655 2.51784801 0.6611 11.04 1.9440293034241805 1.273627498350967
31035.0 COSMOS 150.08857727 2.51500726 1.1652 9.71 1.1092549614833458 1.2906696716044583
31037.0 COSMOS 150.07695007 2.51524425 0.8718 10.35 2.054033233576077 1.5426603094398563
31049.0 COSMOS 150.07672119 2.51460958 0.8794 9.76 1.1099891724162265 1.0277366086515807
31069.0 COSMOS 150.1439209 2.51443052 1.9945 9.79 0.8135424073509523 0.4593984717748827
31075.0 COSMOS 150.11340332 2.51474071 2.5794 10.07 0.6482059736060191 0.14909152211288104
31087.0 COSMOS 150.07341003 2.51447129 2.0188 9.46 0.6294111861443583 0.8796584177876677
31090.0 COSMOS 150.1290741 2.51681519 1.5457 11.18 1.7740747484709947 1.8612666985081598
31098.0 COSMOS 150.07884216 2.51511431 1.3109 9.65 1.0907988028688926 0.67625849466867
31105.0 COSMOS 150.17793274 2.51582527 0.71 10.39 1.7835152454659213 1.5862569159832776
31107.0 COSMOS 150.17720032 2.51510525 0.7271 9.42 1.5342159563072841 0.9166899973367892
31117.0 COSMOS 150.08320618 2.51504135 2.0092 9.55 0.7296288506083932 0.4839739560758587
31121.0 COSMOS 150.07020569 2.51531601 1.3977 9.9 1.3574143972616377 1.2772624170221643
31124.0 COSMOS 150.13191223 2.51603556 2.2378 9.86 0.6377974254592864 0.3827089809310816
31133.0 COSMOS 150.17170715 2.51661682 0.6937 10.4 1.4577809703390723 1.161001892950381
31136.0 COSMOS 150.07090759 2.51635933 1.4486 10.74 1.8474624375077384 1.0992420385952706
31148.0 COSMOS 150.08575439 2.51577306 1.9013 9.57 0.5494836220460948 0.4626825153516054
31150.0 COSMOS 150.07861328 2.51618457 1.6429 10.0 0.811373397287236 0.7001797485758475
31151.0 COSMOS 150.08985901 2.5158751 1.7106 10.59 1.3947264453915862 1.9442915944486494
31154.0 COSMOS 150.17424011 2.51644611 0.6826 10.13 1.9650678939896156 1.506387242144517
31155.0 COSMOS 150.14334106 2.51634908 0.6433 9.57 1.5547695177471834 0.9249360803805629
31157.0 COSMOS 150.19396973 2.51617694 1.4595 9.71 0.8215224059076448 0.61177656270247
31170.0 COSMOS 150.07214355 2.51599121 2.1884 9.68 0.48384015250591006 0.39758969379161097
31173.0 COSMOS 150.08227539 2.51678681 1.6789 10.79 1.490607472629708 1.2475422272922174
31174.0 COSMOS 150.13291931 2.51683664 1.3349 10.05 0.9932949306360018 0.7337687228460698
31176.0 COSMOS 150.13215637 2.51601958 2.3064 9.42 0.24529987736771158 0.45473862403961346
31177.0 COSMOS 150.06581116 2.51694489 0.8875 9.53 0.5841704674462128 0.4922562239089564
31182.0 COSMOS 150.13064575 2.51610303 2.5707 9.72 0.5887182338889028 0.4659973411914204
31207.0 COSMOS 150.08636475 2.51799154 1.289 10.92 2.075649223082319 1.264710947425984
31226.0 COSMOS 150.06132507 2.51715422 1.7659 10.63 1.8511847896605937 1.1646915321947073
31228.0 COSMOS 150.15216064 2.51863742 0.815 10.11 1.2444304083654825 1.1034309179925803
31229.0 COSMOS 150.05923462 2.51849556 1.025 10.86 1.6085100974958941 1.4929752780889904
31237.0 COSMOS 150.06886292 2.51864982 1.2607 10.57 1.5332673448460399 1.7296449208846585
31239.0 COSMOS 150.17443848 2.517416 2.444 9.66 0.48239902220597997 -0.14937980216583532
31245.0 COSMOS 150.171875 2.51735234 1.1575 9.82 1.561193322301018 1.429419615340585
31247.0 COSMOS 150.16534424 2.51808453 0.6515 10.08 1.7696256675983055 1.1606569960080404
31249.0 COSMOS 150.12516785 2.51714087 1.8907 9.42 0.5406085261759065 0.8500473664810448
31251.0 COSMOS 150.17468262 2.51745081 2.5144 9.6 0.232186284605311 0.6255079041980545
31255.0 COSMOS 150.1701355 2.51856089 0.6937 9.88 1.7410656588958082 1.0488344079185463
31258.0 COSMOS 150.08413696 2.51789188 1.7101 10.54 1.151079156522287 1.433702310268434
31260.0 COSMOS 150.19494629 2.51826477 0.8832 10.14 1.2029958219445542 1.2806337582375282
31261.0 COSMOS 150.125 2.51745534 1.8647 9.86 0.7918111726930117 1.3477686666298458
31262.0 COSMOS 150.14872742 2.52097821 0.7041 10.92 1.5904691997104883 1.3564912920546988
31263.0 COSMOS 150.1585083 2.51769662 2.0055 9.77 0.9078425084926568 0.739589033875583
31264.0 COSMOS 150.13163757 2.51736236 2.5103 9.85 0.628958514045269 0.9905868513381304
31267.0 COSMOS 150.08215332 2.51778698 1.4818 9.56 0.556119178597141 0.4367881343934529
31268.0 COSMOS 150.06921387 2.523175 0.5037 10.7 1.6628680268763074 1.090105779635831
31275.0 COSMOS 150.19825745 2.51904202 0.7071 9.74 1.01087900019417 0.7794884383899082
31278.0 COSMOS 150.08699036 2.51821303 1.2507 9.85 1.4272934981385121 0.6823297660336158
31279.0 COSMOS 150.05633545 2.51766014 1.99 9.44 0.4632188835653742 0.42506830645630933
31284.0 COSMOS 150.16665649 2.5252769 0.7114 11.29 1.9097411346451514 1.3587641681211498
31285.0 COSMOS 150.16375732 2.51754546 2.5735 9.42 0.5510592251156172 -0.20314381921410027
31286.0 COSMOS 150.14308167 2.51999879 0.902 10.57 1.9025692890547847 1.3314206739473458
31289.0 COSMOS 150.19500732 2.51881862 1.6879 9.86 0.8750029333111351 0.34894369279234533
31293.0 COSMOS 150.06005859 2.51778436 1.7938 10.26 2.023520616809564 1.2252504295359181
31294.0 COSMOS 150.13034058 2.51808381 0.9681 9.43 0.8063293457280685 0.6107850495949656
31295.0 COSMOS 150.16676331 2.51820779 0.675 9.82 1.9298539821241054 1.2130787415846132
31297.0 COSMOS 150.0582428 2.5179441 2.5962 9.65 0.38558357895179385 1.1068655512920271
31300.0 COSMOS 150.06362915 2.51840138 1.1493 9.69 0.8141538810433259 0.6832839770645862
31301.0 COSMOS 150.12783813 2.51770973 2.5317 9.73 0.823267891071553 0.6933787850043533
31307.0 COSMOS 150.07568359 2.52005816 0.9062 10.21 1.3077359947701608 1.6381845562690378
