id field z lmass density1r1 density1r2 density1r3 density1r4 density1r5 density1r6 density1r7 density1r8 density1r9 density1r10 density1r11 density1r12 density1r13 density2r1 density2r2 density2r3 density2r4 density2r5 density2r6 density2r7 density2r8 density2r9 density2r10 density2r11 density2r12 density2r13 density3r1 density3r2 density3r3 density3r4 density3r5 density3r6 density3r7 density3r8 density3r9 density3r10 density3r11 density3r12 density3r13 density4r1 density4r2 density4r3 density4r4 density4r5 density4r6 density4r7 density4r8 density4r9 density4r10 density4r11 density4r12 density4r13 rand1r1 rand1r2 rand1r3 rand1r4 rand1r5 rand1r6 rand1r7 rand1r8 rand1r9 rand1r10 rand1r11 rand1r12 rand1r13 rand2r1 rand2r2 rand2r3 rand2r4 rand2r5 rand2r6 rand2r7 rand2r8 rand2r9 rand2r10 rand2r11 rand2r12 rand2r13 rand3r1 rand3r2 rand3r3 rand3r4 rand3r5 rand3r6 rand3r7 rand3r8 rand3r9 rand3r10 rand3r11 rand3r12 rand3r13 rand4r1 rand4r2 rand4r3 rand4r4 rand4r5 rand4r6 rand4r7 rand4r8 rand4r9 rand4r10 rand4r11 rand4r12 rand4r13 
17952.0 GOODS-N 0.8322 11.07 0.0 0.0 0.0 7.995582841204225e-05 3.183098861837907e-05 1.2672144814783456e-05 1.0089743434115216e-05 6.0251988152494995e-06 5.59690798884295e-06 5.729577951308232e-06 4.308529237026375e-06 3.380064050428598e-06 3.032683403675588e-06 0.0 0.0 0.0 0.0 0.0 0.0 5.044871717057608e-06 6.0251988152494995e-06 7.196024557083793e-06 5.729577951308232e-06 5.068857925913383e-06 2.825128161552261e-06 2.3498275379473096e-06 0.0 0.0 0.0 0.0 0.0 0.0 1.0089743434115216e-05 4.016799210166333e-06 2.3986748523612645e-06 1.909859317102744e-06 1.6473788259218495e-06 1.16032049492325e-06 1.305459743304061e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.0083996050831666e-06 1.5991165682408428e-06 6.366197723675814e-07 7.603286888870074e-07 7.062820403880653e-07 5.623518894232877e-07 0.0 0.0 0.0 1.9988957103010564e-05 7.957747154594767e-06 6.336072407391728e-06 6.30608964632201e-06 5.523098913978708e-06 5.796797559873055e-06 4.854225764302808e-06 4.340209599063334e-06 4.237692242328392e-06 3.00255740959934e-06 0.0 0.0 0.0 0.0 0.0 1.2672144814783456e-05 7.567307575586412e-06 5.523098913978708e-06 4.397570562662318e-06 4.297183463481174e-06 3.6432416342502438e-06 3.1278204645757173e-06 2.2945965488075225e-06 0.0 0.0 0.0 0.0 0.0 3.168036203695864e-06 1.261217929264402e-06 2.0083996050831666e-06 2.5985644233913697e-06 2.3873241463784303e-06 1.7424199120327254e-06 1.6521954873363668e-06 1.2753337492278133e-06 0.0 0.0 0.0 0.0 0.0 3.168036203695864e-06 3.783653787793206e-06 1.5062997038123749e-06 1.3992269972107374e-06 1.3528170162811104e-06 7.920090509239661e-07 7.567307575586414e-07 5.221838973216243e-07
18633.0 GOODS-N 1.6522 11.06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 6.0251988152494995e-06 7.196024557083793e-06 4.45633840657307e-06 3.6749219962872025e-06 4.035897373646087e-06 3.032683403675588e-06 0.0 0.0 0.0 0.0 0.0 1.2672144814783456e-05 1.0089743434115216e-05 4.016799210166333e-06 3.997791420602107e-06 3.183098861837907e-06 3.1680362036958644e-06 3.0269230302345655e-06 1.968231612981507e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 4.016799210166333e-06 3.1982331364816857e-06 1.5915494309189535e-06 1.774100274069684e-06 1.059423060582098e-06 7.029398617791097e-07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.0083996050831666e-06 7.995582841204214e-07 3.183098861837907e-07 5.068857925913383e-07 3.5314102019403264e-07 2.2092395655914876e-07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.0083996050831666e-06 2.3986748523612645e-06 3.183098861837907e-06 3.358118375917616e-06 3.0647595681124976e-06 2.475352513265008e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0041998025415833e-06 1.5991165682408428e-06 1.6711269024649012e-06 1.8374609981436013e-06 1.8161538181407392e-06 1.571572690977581e-06 0.0 0.0 0.0 0.0 0.0 0.0 2.522435858528804e-06 1.5062997038123749e-06 9.994478551505268e-07 1.0345071300973197e-06 8.553697749978833e-07 8.576281918997935e-07 6.82855865728278e-07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 5.020999012707917e-07 1.9988957103010535e-07 2.38732414637843e-07 2.217625342587105e-07 2.270192272675924e-07 2.3096595458456462e-07
18879.0 GOODS-N 0.9511 11.03 0.0 0.0 0.0 0.0 0.0 1.2672144814783456e-05 1.5134615151172825e-05 6.0251988152494995e-06 7.995582841204215e-06 6.684507609859605e-06 5.322300822209052e-06 3.985448656475511e-06 3.1732713760314094e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.0083996050831666e-06 1.5991165682408428e-06 2.228169203286535e-06 2.027543170365353e-06 2.2197435555053477e-06 2.0887355892864973e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.5991165682408428e-06 2.864788975654116e-06 2.914593307400195e-06 1.8666025353113153e-06 1.4259637196090512e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.5991165682408428e-06 6.366197723675814e-07 8.87050137034842e-07 7.567307575586414e-07 6.627718696774463e-07 0.0 0.0 0.0 0.0 7.957747154594767e-06 9.504108611087591e-06 5.044871717057608e-06 6.0251988152494995e-06 6.796245415023582e-06 6.207042780583919e-06 5.82918661480039e-06 5.044871717057609e-06 3.4594683197557614e-06 0.0 0.0 0.0 1.9988957103010564e-05 7.957747154594767e-06 3.168036203695864e-06 2.522435858528804e-06 4.518899111437125e-06 4.1976809916322125e-06 3.9788735772973834e-06 4.023405978693748e-06 3.342227512550666e-06 2.3699115339981413e-06 0.0 0.0 0.0 0.0 0.0 0.0 1.261217929264402e-06 2.0083996050831666e-06 1.7990061392709482e-06 2.3077466748324827e-06 2.376027152771898e-06 2.345865348431788e-06 1.5765936899902888e-06 0.0 0.0 0.0 0.0 0.0 0.0 1.261217929264402e-06 5.020999012707917e-07 9.994478551505268e-07 1.0345071300973197e-06 1.1721733953674697e-06 1.0468108812894539e-06 6.778348667155701e-07
19082.0 GOODS-N 2.4296 11.09 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.0083996050831666e-06 3.1982331364816857e-06 3.5014087480216976e-06 2.914593307400195e-06 2.976474313063989e-06 2.4301635221506364e-06 0.0 0.0 0.0 0.0 0.0 0.0 5.044871717057608e-06 2.0083996050831666e-06 1.5991165682408428e-06 1.2732395447351628e-06 2.1542646185131877e-06 2.825128161552261e-06 1.6870556682698632e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.5991165682408428e-06 1.5915494309189535e-06 1.6473788259218495e-06 1.210769212093826e-06 8.033598420332682e-07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.0083996050831666e-06 7.995582841204214e-07 9.54929658551372e-07 5.068857925913383e-07 4.540384545351848e-07 2.811759447116439e-07 0.0 0.0 0.0 0.0 0.0 6.336072407391728e-06 2.522435858528804e-06 3.0125994076247497e-06 1.9988957103010537e-06 2.5464790894703256e-06 2.6294700490675675e-06 2.724230727211109e-06 2.0937565882992053e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 7.995582841204214e-07 1.432394487827058e-06 2.122584256476229e-06 2.0810095832862635e-06 1.506299703812378e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.9988957103010535e-07 8.753521870054244e-07 1.0137715851826765e-06 1.0215865227041657e-06 6.677928686901542e-07 0.0 0.0 0.0 0.0 0.0 0.0 1.261217929264402e-06 1.0041998025415833e-06 9.994478551505268e-07 7.16197243913529e-07 5.702465166652556e-07 3.9097755807196467e-07 2.460289516226884e-07
19290.0 GOODS-N 0.6655 11.23 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.0083996050831666e-06 7.995582841204214e-07 6.366197723675814e-07 2.027543170365353e-06 1.9674999696524674e-06 1.3456277354057243e-06 0.0 0.0 0.0 0.0 0.0 1.2672144814783456e-05 5.044871717057608e-06 2.0083996050831666e-06 1.5991165682408428e-06 1.5915494309189535e-06 1.1404930333305112e-06 1.664807666629011e-06 1.2050397630499023e-06 0.0 0.0 0.0 0.0 0.0 0.0 5.044871717057608e-06 2.0083996050831666e-06 1.5991165682408428e-06 9.54929658551372e-07 1.5206573777740149e-06 1.3116666464349783e-06 1.0644517906940804e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 7.995582841204214e-07 6.366197723675814e-07 3.801643444435037e-07 6.05384606046913e-07 3.213439368133073e-07 0.0 0.0 0.0 0.0 7.957747154594767e-06 3.168036203695864e-06 5.044871717057608e-06 3.5146993088955413e-06 2.3986748523612645e-06 2.466901617924378e-06 2.0909038944392706e-06 1.664807666629011e-06 1.1096407818084518e-06 0.0 0.0 0.0 0.0 0.0 0.0 1.261217929264402e-06 1.5062997038123749e-06 1.9988957103010537e-06 2.148591731740587e-06 1.7107395499957666e-06 1.2359935706791142e-06 9.088008213001347e-07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 5.020999012707917e-07 5.996687130903161e-07 1.5915494309189535e-06 1.7107395499957666e-06 1.2359935706791142e-06 8.435278341349316e-07 0.0 0.0 0.0 0.0 0.0 0.0 1.261217929264402e-06 5.020999012707917e-07 3.997791420602107e-07 3.183098861837907e-07 5.068857925913383e-07 4.162019166572527e-07 3.062809397751835e-07
19680.0 GOODS-N 0.9629 11.2 0.0 0.0 0.0 0.0 0.0 0.0 5.044871717057608e-06 2.0083996050831666e-06 3.1982331364816857e-06 1.909859317102744e-06 2.1542646185131877e-06 2.5728845756993807e-06 3.0728513957772512e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 6.0251988152494995e-06 3.1982331364816857e-06 3.819718634205488e-06 1.9008217222175186e-06 2.4719871413582285e-06 2.189155569540656e-06 0.0 0.0 0.0 0.0 0.0 0.0 5.044871717057608e-06 2.0083996050831666e-06 2.3986748523612645e-06 2.228169203286535e-06 1.3939359296261802e-06 1.4630127979467067e-06 1.4862157077615463e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.801643444435037e-07 3.5314102019403264e-07 4.820159052199609e-07 0.0 0.0 0.0 0.0 0.0 6.336072407391728e-06 2.522435858528804e-06 2.510499506353958e-06 2.198785281331159e-06 3.183098861837907e-06 3.389798737954575e-06 3.2917787953800898e-06 2.9925154115739244e-06 0.0 0.0 0.0 0.0 0.0 3.168036203695864e-06 1.261217929264402e-06 1.5062997038123749e-06 1.9988957103010537e-06 2.3873241463784303e-06 2.3443467907349394e-06 2.3710897070170763e-06 2.1590295754644085e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 5.020999012707917e-07 5.996687130903161e-07 7.16197243913529e-07 1.2672144814783458e-06 1.3495031843129103e-06 1.2552497531769816e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.5915494309189535e-07 4.7520543055437965e-07 5.42323709583693e-07 5.372468943597481e-07
19913.0 GOODS-N 1.9111 11.57 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.0083996050831666e-06 3.1982331364816857e-06 2.864788975654116e-06 2.7878718592523605e-06 2.3710897070170763e-06 1.626803680117368e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 4.016799210166333e-06 2.3986748523612645e-06 1.909859317102744e-06 1.5206573777740149e-06 1.5639102322878587e-06 1.2050397630499023e-06 0.0 0.0 0.0 7.995582841204225e-05 3.183098861837907e-05 1.2672144814783456e-05 5.044871717057608e-06 2.0083996050831666e-06 7.995582841204214e-07 9.54929658551372e-07 5.068857925913383e-07 7.567307575586414e-07 7.832758459824365e-07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.801643444435037e-07 4.540384545351848e-07 3.213439368133073e-07 0.0 0.0 0.0 0.0 7.957747154594767e-06 3.168036203695864e-06 1.261217929264402e-06 1.5062997038123749e-06 1.7990061392709482e-06 1.432394487827058e-06 1.6473788259218495e-06 1.5639102322878587e-06 1.1347457768719914e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 5.020999012707917e-07 9.994478551505268e-07 1.2732395447351628e-06 1.0771323092565938e-06 9.459134469483016e-07 8.485488331476396e-07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 5.020999012707917e-07 9.994478551505268e-07 7.957747154594768e-07 7.920090509239661e-07 8.324038333145054e-07 5.673728884359957e-07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.38732414637843e-07 3.4848398240654506e-07 2.5224358585288046e-07 2.460289516226884e-07
20052.0 GOODS-N 2.3802 11.1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.3986748523612645e-06 4.138028520389279e-06 4.055086340730706e-06 4.338589676669544e-06 2.9322634234214292e-06 0.0 0.0 0.0 0.0 0.0 0.0 5.044871717057608e-06 2.0083996050831666e-06 1.5991165682408428e-06 1.5915494309189535e-06 3.0413147555480297e-06 3.1278204645757173e-06 2.169071573489824e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 7.995582841204214e-07 1.2732395447351628e-06 1.1404930333305112e-06 1.3116666464349783e-06 8.636118301857633e-07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 4.016799210166333e-06 1.5991165682408428e-06 9.54929658551372e-07 5.068857925913383e-07 4.540384545351848e-07 3.41427932864139e-07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.0083996050831666e-06 1.7990061392709482e-06 3.1035213902919594e-06 3.6115612722132854e-06 3.2161057196242257e-06 2.3648905349854332e-06 0.0 0.0 0.0 0.0 0.0 0.0 1.261217929264402e-06 4.518899111437125e-06 2.9983435654515805e-06 2.3077466748324827e-06 2.661150411104526e-06 2.459374962065584e-06 1.7975176465494377e-06 0.0 0.0 0.0 0.0 0.0 0.0 2.522435858528804e-06 2.510499506353958e-06 1.5991165682408428e-06 8.753521870054244e-07 7.603286888870074e-07 8.071794747292174e-07 6.627718696774463e-07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 7.995582841204214e-07 5.570423008216338e-07 4.7520543055437965e-07 3.9097755807196467e-07 2.9121794273705973e-07
20317.0 GOODS-N 2.4658 11.08 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.0083996050831666e-06 2.3986748523612645e-06 3.183098861837907e-06 2.914593307400195e-06 2.270192272675924e-06 1.6669716722190315e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.0083996050831666e-06 2.3986748523612645e-06 4.774648292756861e-06 3.1680362036958644e-06 1.9170512524818915e-06 1.3456277354057243e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.0083996050831666e-06 1.5991165682408428e-06 9.54929658551372e-07 1.2672144814783458e-06 1.0089743434115218e-06 6.82855865728278e-07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.801643444435037e-07 5.549358888763369e-07 3.213439368133073e-07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.510499506353958e-06 2.9983435654515805e-06 2.7852115041081685e-06 2.946273669437154e-06 2.358477527724432e-06 1.6318246791300761e-06 0.0 0.0 0.0 3.997791420602113e-05 1.5915494309189534e-05 6.336072407391728e-06 6.30608964632201e-06 4.518899111437125e-06 2.9983435654515805e-06 2.466901617924378e-06 2.3443467907349394e-06 1.753092921677519e-06 1.3556697334311402e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 5.020999012707917e-07 5.996687130903161e-07 7.16197243913529e-07 8.553697749978833e-07 7.315063989733533e-07 5.673728884359957e-07 0.0 0.0 5.020999012707926e-05 1.9988957103010564e-05 7.957747154594767e-06 3.168036203695864e-06 1.261217929264402e-06 5.020999012707917e-07 1.9988957103010535e-07 1.5915494309189535e-07 3.1680362036958645e-07 4.162019166572527e-07 3.1130193878789144e-07
20538.0 GOODS-N 0.6328 11.06 0.0 0.0 0.0 0.0 0.0 1.2672144814783456e-05 1.5134615151172825e-05 6.0251988152494995e-06 3.1982331364816857e-06 3.183098861837907e-06 2.407707514808857e-06 1.8161538181407392e-06 1.2050397630499023e-06 0.0 0.0 0.0 7.995582841204225e-05 3.183098861837907e-05 2.534428962956691e-05 1.5134615151172825e-05 1.0041998025415833e-05 5.59690798884295e-06 3.819718634205488e-06 2.2809860666610223e-06 2.169294838334772e-06 1.2452077551515658e-06 0.0 0.0 0.0 0.0 0.0 1.2672144814783456e-05 5.044871717057608e-06 4.016799210166333e-06 3.1982331364816857e-06 2.5464790894703256e-06 1.774100274069684e-06 1.4125640807761305e-06 9.841158064907535e-07 0.0 0.0 0.0 0.0 0.0 1.2672144814783456e-05 1.0089743434115216e-05 4.016799210166333e-06 1.5991165682408428e-06 6.366197723675814e-07 6.336072407391729e-07 5.549358888763369e-07 3.012599407624756e-07 0.0 0.0 0.0 0.0 7.957747154594767e-06 3.168036203695864e-06 3.783653787793206e-06 2.510499506353958e-06 1.7990061392709482e-06 1.3528170162811104e-06 1.2038537574044285e-06 1.09725959846003e-06 8.937378242620109e-07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 5.020999012707917e-07 7.995582841204214e-07 9.54929658551372e-07 8.553697749978833e-07 7.819551161439293e-07 7.180028588172335e-07 0.0 0.0 0.0 0.0 0.0 0.0 2.522435858528804e-06 2.0083996050831666e-06 7.995582841204214e-07 8.753521870054244e-07 6.969679648130901e-07 7.819551161439293e-07 6.426878736266146e-07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.9988957103010535e-07 2.38732414637843e-07 2.5344289629566913e-07 2.648557651455245e-07 2.3598695359727255e-07
20709.0 GOODS-N 1.8006 11.23 0.0 0.0 0.0 0.0 0.0 0.0 5.044871717057608e-06 2.0083996050831666e-06 2.3986748523612645e-06 2.228169203286535e-06 2.027543170365353e-06 2.2197435555053477e-06 1.5866356880157047e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.2732395447351628e-06 1.2672144814783458e-06 1.16032049492325e-06 6.627718696774463e-07 0.0 0.0 0.0 0.0 0.0 0.0 5.044871717057608e-06 2.0083996050831666e-06 1.5991165682408428e-06 1.2732395447351628e-06 1.5206573777740149e-06 8.576281918997935e-07 5.020999012707926e-07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 6.366197723675814e-07 5.068857925913383e-07 3.026923030234565e-07 1.8075596445748536e-07 0.0 0.0 0.0 0.0 0.0 0.0 2.522435858528804e-06 1.5062997038123749e-06 1.7990061392709482e-06 1.909859317102744e-06 2.471068238882774e-06 2.4845993206508724e-06 1.9531686159433833e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0041998025415833e-06 5.996687130903161e-07 1.1140846016432675e-06 1.330575205552263e-06 1.122483957045318e-06 9.59010811427214e-07 0.0 0.0 0.0 1.9988957103010564e-05 7.957747154594767e-06 3.168036203695864e-06 2.522435858528804e-06 1.0041998025415833e-06 3.997791420602107e-07 7.16197243913529e-07 1.0454519472196353e-06 8.071794747292174e-07 5.723938874487036e-07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 5.020999012707917e-07 3.997791420602107e-07 2.38732414637843e-07 3.4848398240654506e-07 3.5314102019403264e-07 3.062809397751835e-07
21156.0 GOODS-N 1.1951 11.16 0.0 0.0 0.0 0.0 0.0 0.0 0.0 4.016799210166333e-06 3.1982331364816857e-06 2.864788975654116e-06 3.4214790999915332e-06 3.5314102019403262e-06 2.9121794273705975e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.0083996050831666e-06 3.1982331364816857e-06 2.5464790894703256e-06 2.5344289629566916e-06 2.3206409898465e-06 2.0686515932356656e-06 0.0 0.0 0.0 0.0 0.0 0.0 5.044871717057608e-06 2.0083996050831666e-06 7.995582841204214e-07 1.2732395447351628e-06 2.1542646185131877e-06 2.5728845756993807e-06 1.8276436406256852e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 7.995582841204214e-07 1.2732395447351628e-06 5.068857925913383e-07 8.071794747292174e-07 6.226038775757829e-07 0.0 0.0 0.0 0.0 0.0 3.168036203695864e-06 5.044871717057608e-06 5.523098913978708e-06 3.7979018495720017e-06 3.2626763333838547e-06 3.896684530545913e-06 3.7458172499152746e-06 2.7615494569893595e-06 0.0 0.0 0.0 0.0 0.0 3.168036203695864e-06 2.522435858528804e-06 3.0125994076247497e-06 2.198785281331159e-06 2.705634032562221e-06 2.756191497215402e-06 2.459374962065584e-06 1.8979376268035962e-06 0.0 0.0 0.0 0.0 0.0 0.0 2.522435858528804e-06 2.0083996050831666e-06 1.7990061392709482e-06 2.0690142601946393e-06 2.122584256476229e-06 2.358477527724432e-06 1.7222026613588188e-06 0.0 0.0 0.0 0.0 0.0 3.168036203695864e-06 3.783653787793206e-06 2.510499506353958e-06 1.3992269972107374e-06 1.0345071300973197e-06 8.236894129609248e-07 7.315063989733533e-07 5.824358854741195e-07
21618.0 GOODS-N 0.8046 11.08 0.0 0.0 0.0 0.0 0.0 0.0 1.0089743434115216e-05 6.0251988152494995e-06 4.797349704722529e-06 8.594366926962348e-06 5.702465166652556e-06 4.136794807987239e-06 3.3138593483872313e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.0083996050831666e-06 7.196024557083793e-06 5.092958178940651e-06 3.6749219962872025e-06 3.48096148476975e-06 2.7113394668622804e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 5.59690798884295e-06 4.45633840657307e-06 3.1680362036958644e-06 1.8666025353113153e-06 1.446047715659883e-06 0.0 0.0 0.0 0.0 0.0 0.0 5.044871717057608e-06 2.0083996050831666e-06 1.5991165682408428e-06 2.228169203286535e-06 1.5206573777740149e-06 8.071794747292174e-07 6.426878736266146e-07 0.0 0.0 5.020999012707926e-05 1.9988957103010564e-05 7.957747154594767e-06 6.336072407391728e-06 5.044871717057608e-06 5.020999012707916e-06 3.7979018495720017e-06 3.819718634205488e-06 3.865004168508954e-06 3.443124946891818e-06 2.4853945112904235e-06 0.0 0.0 0.0 0.0 0.0 3.168036203695864e-06 3.783653787793206e-06 5.523098913978708e-06 2.9983435654515805e-06 3.42183127647575e-06 3.0729951175849885e-06 2.875576878722837e-06 2.028483601134002e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0041998025415833e-06 1.5991165682408428e-06 1.5915494309189535e-06 1.5206573777740149e-06 1.601746770165791e-06 1.1297247778592835e-06 0.0 0.0 0.0 0.0 0.0 0.0 1.261217929264402e-06 5.020999012707917e-07 9.994478551505268e-07 5.570423008216338e-07 7.920090509239661e-07 6.558333232174892e-07 5.071209002835005e-07
21683.0 GOODS-N 0.6606 11.07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 7.995582841204214e-07 1.2732395447351628e-06 1.774100274069684e-06 1.7657051009701631e-06 1.1447877748974072e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.5991165682408428e-06 1.2732395447351628e-06 1.6473788259218495e-06 1.3116666464349783e-06 1.024283798592417e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.2732395447351628e-06 1.6473788259218495e-06 1.3116666464349783e-06 9.640318104399218e-07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 7.995582841204214e-07 3.183098861837907e-07 2.5344289629566913e-07 5.044871717057609e-07 3.41427932864139e-07 0.0 0.0 0.0 0.0 0.0 6.336072407391728e-06 2.522435858528804e-06 1.0041998025415833e-06 2.798453994421475e-06 2.228169203286535e-06 2.027543170365353e-06 1.639583308043723e-06 1.0644517906940804e-06 0.0 0.0 0.0 0.0 0.0 0.0 1.261217929264402e-06 1.0041998025415833e-06 1.7990061392709482e-06 2.148591731740587e-06 1.6156984638848907e-06 1.3747275428981985e-06 9.841158064907535e-07 0.0 0.0 0.0 0.0 0.0 0.0 3.783653787793206e-06 3.0125994076247497e-06 2.3986748523612645e-06 1.9894367886486917e-06 1.5840181018479322e-06 1.2486057499717581e-06 8.284648370968078e-07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 5.020999012707917e-07 7.995582841204214e-07 7.16197243913529e-07 6.336072407391729e-07 4.792628131204729e-07 3.2636493582601523e-07
21700.0 GOODS-N 0.565 11.39 0.0 0.0 0.0 0.0 3.183098861837907e-05 1.2672144814783456e-05 5.044871717057608e-06 2.0083996050831666e-06 1.5991165682408428e-06 1.909859317102744e-06 1.6473788259218495e-06 1.6143589494584348e-06 1.2050397630499023e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.5991165682408428e-06 1.909859317102744e-06 1.0137715851826765e-06 9.585256262409457e-07 1.0041998025415852e-06 0.0 0.0 0.00020083996050831703 7.995582841204225e-05 3.183098861837907e-05 1.2672144814783456e-05 1.0089743434115216e-05 4.016799210166333e-06 2.3986748523612645e-06 1.909859317102744e-06 1.2672144814783458e-06 7.062820403880653e-07 5.221838973216243e-07 0.0 0.0 0.0 0.0 0.0 0.0 5.044871717057608e-06 2.0083996050831666e-06 7.995582841204214e-07 6.366197723675814e-07 2.5344289629566913e-07 1.5134615151172826e-07 1.6067196840665365e-07 0.0 0.0 0.0 0.0 0.0 0.0 2.522435858528804e-06 2.0083996050831666e-06 2.9983435654515805e-06 3.2626763333838547e-06 3.0729951175849885e-06 2.4467627827729403e-06 1.6016986850538286e-06 0.0 0.0 0.0 0.0 0.0 0.0 3.783653787793206e-06 2.510499506353958e-06 1.9988957103010537e-06 2.9443664472000638e-06 2.6928307731414846e-06 2.244967914090636e-06 1.4862157077615463e-06 0.0 0.0 0.0 0.0 0.0 0.0 2.522435858528804e-06 1.5062997038123749e-06 1.3992269972107374e-06 1.7507043740108488e-06 1.8057806361066427e-06 1.2864422878496904e-06 8.284648370968078e-07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.5062997038123749e-06 9.994478551505268e-07 7.957747154594768e-07 5.385661546282969e-07 3.5314102019403264e-07 2.71133946686228e-07
21738.0 GOODS-N 2.0685 11.02 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.3986748523612645e-06 2.864788975654116e-06 2.5344289629566916e-06 2.5728845756993807e-06 2.329743541896478e-06 0.0 0.0 0.0 0.0 0.0 0.0 5.044871717057608e-06 4.016799210166333e-06 1.5991165682408428e-06 1.5915494309189535e-06 1.1404930333305112e-06 1.3621153636055544e-06 1.4058797235582195e-06 0.0 0.0 0.0 0.0 0.0 1.2672144814783456e-05 5.044871717057608e-06 2.0083996050831666e-06 7.995582841204214e-07 6.366197723675814e-07 6.336072407391729e-07 9.585256262409457e-07 1.024283798592417e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.183098861837907e-07 5.068857925913383e-07 4.540384545351848e-07 6.025198815249512e-07 0.0 0.0 0.0 0.0 0.0 3.168036203695864e-06 1.261217929264402e-06 2.0083996050831666e-06 2.5985644233913697e-06 2.864788975654116e-06 2.756191497215402e-06 2.3206409898465e-06 1.923042621867136e-06 0.0 0.0 0.0 1.9988957103010564e-05 1.5915494309189534e-05 6.336072407391728e-06 2.522435858528804e-06 2.510499506353958e-06 1.3992269972107374e-06 1.6711269024649012e-06 1.4572966537000975e-06 1.1855448535085381e-06 1.1247037788465755e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0041998025415833e-06 5.996687130903161e-07 7.957747154594768e-07 1.1088126712935524e-06 8.576281918997935e-07 8.585908311730554e-07 0.0 0.0 0.0 0.0 0.0 3.168036203695864e-06 2.522435858528804e-06 1.5062997038123749e-06 7.995582841204214e-07 7.957747154594768e-07 6.336072407391729e-07 5.170993509984049e-07 4.6695290818183716e-07
