id field z lmass radius1 radius2 radius3 radius4 radius5 radius6 radius7 radius8 radius9 radius10 radius11 radius12 radius13 rand1 rand2 rand3 rand4 rand5 rand6 rand7 rand8 rand9 rand10 rand11 rand12 rand13 
10125.0 GOODS-N 2.4511 11.18 0.0 0.0 0.0 0.0 0.0 0.0 0.0 6.0251988152494995e-06 1.11938159776859e-05 7.002817496043395e-06 6.0826295110960595e-06 4.843076848375304e-06 4.378311139081312e-06 0.0 0.0 0.0 0.0 7.957747154594767e-06 6.336072407391728e-06 5.044871717057608e-06 7.531498519061874e-06 3.398122707511791e-06 5.570423008216337e-06 3.865004168508954e-06 3.2917787953800898e-06 2.465310515239592e-06
10280.0 GOODS-N 1.1114 11.17 0.0 0.0 0.0 7.995582841204225e-05 3.183098861837907e-05 5.068857925913382e-05 3.026923030234565e-05 1.80755964457485e-05 1.5191607398288007e-05 1.1140846016432674e-05 9.504108611087593e-06 8.828525504850815e-06 6.587550704672799e-06 0.0 0.0 0.0 0.0 3.183098861837907e-05 0.0 1.6395833080437227e-05 9.539898124145041e-06 8.19547241223432e-06 8.037324626140714e-06 7.539926164796157e-06 8.24836525738919e-06 4.805096055161486e-06
10311.0 GOODS-N 1.5551 11.2 0.0 0.0 0.0 7.995582841204225e-05 6.366197723675813e-05 3.8016434444350364e-05 2.0179486868230432e-05 1.2050397630498999e-05 9.594699409445058e-06 8.276057040778557e-06 6.8429581999830665e-06 7.920448595780447e-06 5.88461084289369e-06 0.0 0.0 0.0 0.0 7.957747154594767e-06 6.336072407391728e-06 2.522435858528804e-06 8.033598420332667e-06 4.1976809916322125e-06 9.23098669932993e-06 4.625332857395962e-06 6.053846060469131e-06 4.734802068983575e-06
10606.0 GOODS-N 1.3668 11.13 0.0 0.0 0.0 0.0 0.0 0.0 1.0089743434115216e-05 1.0041998025415833e-05 7.196024557083793e-06 4.774648292756861e-06 6.336072407391729e-06 5.1457691513987614e-06 3.2937753523363996e-06 0.0003168036203695867 0.0 0.0 0.0 7.957747154594767e-06 0.0 6.30608964632201e-06 9.03779822287425e-06 5.59690798884295e-06 6.047887837492023e-06 3.991725616656789e-06 3.821490325671139e-06 2.9925154115739244e-06
10657.0 GOODS-N 2.2192 11.68 0.0 0.0 0.0 0.0 0.0 0.0 0.0 8.033598420332667e-06 9.594699409445058e-06 1.1140846016432674e-05 1.02644372999746e-05 8.172692181633326e-06 6.4268787362661456e-06 0.0 0.0 0.0 0.0 5.570423008216337e-05 0.0 6.30608964632201e-06 1.0544097926686624e-05 8.99503069635474e-06 7.1619724391352905e-06 8.64873883608971e-06 5.915112088250047e-06 5.487951920889764e-06
11064.0 GOODS-N 2.1093 11.15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.0083996050831666e-06 3.1982331364816857e-06 5.092958178940651e-06 7.223122544426571e-06 5.5493588887633695e-06 3.695455273353034e-06 0.0 0.0 0.0 0.0 0.0 9.504108611087591e-06 2.522435858528804e-06 1.0041998025415833e-05 2.3986748523612645e-06 5.2521131220325464e-06 5.385661546282969e-06 4.70434287615622e-06 3.931442226950306e-06
11706.0 GOODS-N 1.2313 11.19 0.0 0.0 0.0 7.995582841204225e-05 3.183098861837907e-05 1.2672144814783456e-05 1.0089743434115216e-05 1.2050397630498999e-05 1.4392049114167586e-05 1.0185916357881302e-05 5.955908062948224e-06 5.398012737251641e-06 4.880411040352105e-06 0.0 0.0 0.0 0.0 7.957747154594767e-06 9.504108611087591e-06 2.522435858528804e-06 7.0293986177910826e-06 9.194920267384846e-06 8.116902097686662e-06 6.145990235169977e-06 6.6718428458086875e-06 4.76994906207253e-06
11826.0 GOODS-N 1.3337 11.1 0.0 0.0 0.0 0.0 3.183098861837907e-05 1.2672144814783456e-05 2.0179486868230432e-05 1.0041998025415833e-05 4.797349704722529e-06 4.774648292756861e-06 5.449022270356887e-06 5.044871717057609e-06 3.4343633246922216e-06 0.0 0.0 0.0 1.9988957103010564e-05 0.0 0.0 7.567307575586412e-06 6.0251988152494995e-06 4.1976809916322125e-06 3.183098861837907e-06 3.009634393511071e-06 4.45209929030334e-06 3.5749512970480436e-06
11932.0 GOODS-N 0.8517 11.25 0.0 0.0 0.0 0.0 0.0 1.2672144814783456e-05 3.026923030234565e-05 2.0083996050831665e-05 2.0788515387130957e-05 1.814366351247607e-05 1.6600509707366328e-05 1.7455256141019325e-05 1.0182585997771675e-05 0.0 0.0 5.020999012707926e-05 0.0 0.0 6.336072407391728e-06 1.261217929264402e-05 1.6067196840665333e-05 1.559138654034822e-05 1.2811972918897576e-05 1.6283706086996743e-05 9.194278704337492e-06 6.155744789579918e-06
12066.0 GOODS-N 2.2639 11.01 0.0 0.000504487171705762 0.00020083996050831703 0.00023986748523612678 0.00012732395447351627 0.00010137715851826765 4.540384545351847e-05 2.6109194866081164e-05 2.23876319553718e-05 1.5915494309189534e-05 1.0137715851826766e-05 7.415961424074685e-06 6.4268787362661456e-06 0.0 0.0 0.0 0.0 7.957747154594767e-06 1.9008217222175182e-05 1.1350961363379618e-05 6.527298716520291e-06 1.2393153403866532e-05 3.819718634205488e-06 6.8429581999830665e-06 8.223140898803903e-06 4.569109101564213e-06
12302.0 GOODS-N 2.1946 11.22 0.0012672144814783468 0.000504487171705762 0.00040167992101663405 0.00023986748523612678 9.54929658551372e-05 6.336072407391728e-05 2.522435858528804e-05 1.4058797235582165e-05 1.2792932545926743e-05 1.2095775674984046e-05 9.250665714791924e-06 6.760128100857196e-06 6.065366807351176e-06 0.0 0.0 0.0 0.0 7.957747154594767e-06 0.0 8.828525504850814e-06 5.523098913978708e-06 2.9983435654515805e-06 6.366197723675814e-06 7.223122544426571e-06 6.205192211980859e-06 5.422678933724561e-06
12342.0 GOODS-N 1.0363 11.01 0.0 0.0 0.0 7.995582841204225e-05 3.183098861837907e-05 2.534428962956691e-05 1.0089743434115216e-05 1.2050397630498999e-05 5.59690798884295e-06 4.45633840657307e-06 1.1024765988861608e-05 1.0291538302797523e-05 6.587550704672799e-06 0.0 0.0 0.0 0.0 0.0 1.584018101847932e-05 3.783653787793206e-06 7.531498519061874e-06 9.194920267384846e-06 1.0106338886335355e-05 9.218985352754965e-06 7.819551161439294e-06 6.3365007540374035e-06
12343.0 GOODS-N 0.6562 11.38 0.0 0.0 0.0 0.0 0.0 0.0 5.044871717057608e-06 2.0083996050831666e-06 4.797349704722529e-06 5.729577951308232e-06 7.096401096278736e-06 7.163717838221804e-06 3.876211237810519e-06 0.0 0.0 0.0 0.0 0.0 3.168036203695864e-06 0.0 6.527298716520291e-06 7.995582841204215e-06 7.639437268410976e-06 4.593652495359003e-06 4.300753138791611e-06 3.1682503770187017e-06
12561.0 GOODS-N 1.0265 11.01 0.0 0.000504487171705762 0.00020083996050831703 7.995582841204225e-05 3.183098861837907e-05 5.068857925913382e-05 3.026923030234565e-05 1.80755964457485e-05 8.795141125324635e-06 8.594366926962348e-06 6.209350959243894e-06 6.205192211980859e-06 5.141502989012917e-06 0.0 0.0 5.020999012707926e-05 0.0 7.957747154594767e-06 1.9008217222175182e-05 3.783653787793206e-06 9.03779822287425e-06 1.419215954313748e-05 1.3528170162811105e-05 9.599149697198469e-06 8.399711408900919e-06 5.528119912991427e-06
13530.0 GOODS-N 0.8473 11.29 0.0 0.0 0.0 0.0 3.183098861837907e-05 1.2672144814783456e-05 2.0179486868230432e-05 1.2050397630498999e-05 2.0788515387130957e-05 1.2732395447351628e-05 1.2418701918487787e-05 9.232115242215424e-06 7.913094444027692e-06 0.0 0.0 0.0 1.9988957103010564e-05 1.5915494309189534e-05 1.584018101847932e-05 1.0089743434115216e-05 7.0293986177910826e-06 8.795141125324635e-06 1.1220423487978622e-05 1.3717596762003092e-05 1.0241089585626946e-05 5.874568844868274e-06
13971.0 GOODS-N 0.9992 11.14 0.0 0.0 0.0 0.0 0.0 2.534428962956691e-05 1.5134615151172825e-05 2.0083996050831665e-05 1.2792932545926743e-05 1.6552114081557115e-05 1.2798866262931291e-05 9.03032037353312e-06 7.4511625348585625e-06 0.0 0.0 0.0 0.0 0.0 1.9008217222175182e-05 8.828525504850814e-06 1.3054597433040582e-05 7.79569327017411e-06 9.867606471697512e-06 4.276848874989417e-06 7.352900527611465e-06 8.033598420332682e-06
14140.0 GOODS-N 1.694 11.03 0.0 0.0 0.0 0.0 3.183098861837907e-05 3.8016434444350364e-05 3.5314102019403255e-05 1.6067196840665333e-05 9.594699409445058e-06 9.23098669932993e-06 8.490337025904916e-06 8.929422939191968e-06 7.109734601994424e-06 0.0 0.0 5.020999012707926e-05 1.9988957103010564e-05 0.0 3.168036203695864e-06 1.1350961363379618e-05 5.020999012707916e-06 5.3970184178128445e-06 1.0345071300973198e-05 7.413204716648323e-06 6.659230666516044e-06 5.096313997898546e-06
14532.0 GOODS-N 1.6131 11.2 0.0 0.0 0.00020083996050831703 7.995582841204225e-05 3.183098861837907e-05 3.8016434444350364e-05 2.0179486868230432e-05 1.2050397630498999e-05 8.795141125324635e-06 7.957747154594767e-06 6.462793855539563e-06 5.347564020081065e-06 4.097135194369668e-06 0.0 0.0 0.0 0.0 1.5915494309189534e-05 1.2672144814783456e-05 1.0089743434115216e-05 5.523098913978708e-06 5.796797559873055e-06 6.445775195221762e-06 5.924227700911266e-06 4.414262752425408e-06 4.478731119335471e-06
15872.0 GOODS-N 0.9526 11.39 0.0 0.0 0.0 0.0 3.183098861837907e-05 1.2672144814783456e-05 1.0089743434115216e-05 1.2050397630498999e-05 1.3592490830047164e-05 1.0185916357881302e-05 9.884272955531096e-06 8.374487050315631e-06 7.310574562502741e-06 0.0 0.0 0.0 3.997791420602113e-05 7.957747154594767e-06 3.8016434444350364e-05 1.3873397221908423e-05 1.9581896149560874e-05 8.795141125324635e-06 1.161831084570836e-05 1.3115669883300878e-05 8.84113768414346e-06 8.79176927125158e-06
16129.0 GOODS-N 2.192 11.07 0.0 0.0 0.0 0.0 0.0 0.0 5.044871717057608e-06 6.0251988152494995e-06 6.396466272963371e-06 6.684507609859605e-06 7.096401096278736e-06 7.415961424074685e-06 5.442762929775392e-06 0.0 0.0 5.020999012707926e-05 1.9988957103010564e-05 0.0 3.168036203695864e-06 1.7657051009701627e-05 8.033598420332667e-06 1.0194368122535373e-05 5.8887328944001275e-06 3.865004168508954e-06 5.347564020081065e-06 5.362426945572065e-06
16827.0 GOODS-N 1.9664 11.21 0.0 0.0 0.0 0.0001599116568240845 6.366197723675813e-05 2.534428962956691e-05 1.0089743434115216e-05 8.033598420332667e-06 4.797349704722529e-06 3.183098861837907e-06 6.8429581999830665e-06 6.053846060469131e-06 4.639403087742124e-06 0.0 0.0 0.0 0.0 0.0 0.0 3.783653787793206e-06 6.0251988152494995e-06 5.197128846782739e-06 9.071831756238035e-06 6.019268787022142e-06 5.448461454422218e-06 2.465310515239592e-06
16879.0 GOODS-N 2.2872 11.22 0.0 0.0 0.0 0.0 0.0 0.0 0.0 4.016799210166333e-06 6.396466272963371e-06 5.729577951308232e-06 7.223122544426571e-06 9.080769090703696e-06 7.0896506059435925e-06 0.0 0.0 0.0 1.9988957103010564e-05 0.0 9.504108611087591e-06 2.522435858528804e-06 1.0544097926686624e-05 3.398122707511791e-06 4.695070821210913e-06 7.730008337017909e-06 7.012371686710076e-06 4.870369042326689e-06
17270.0 GOODS-N 1.1839 11.03 0.0 0.0 0.0 0.0 0.0 1.2672144814783456e-05 5.044871717057608e-06 8.033598420332667e-06 5.59690798884295e-06 4.45633840657307e-06 4.4352506851742095e-06 3.7836537877932066e-06 3.5950352930988753e-06 0.0 0.0 0.0 0.0 1.5915494309189534e-05 9.504108611087591e-06 6.30608964632201e-06 9.539898124145041e-06 9.394809838414951e-06 6.8436625529515e-06 6.114309873133018e-06 7.516858858415837e-06 4.895474037390229e-06
17952.0 GOODS-N 0.8322 11.07 0.0 0.0 0.0 7.995582841204225e-05 3.183098861837907e-05 1.2672144814783456e-05 2.522435858528804e-05 1.80755964457485e-05 1.679072396652885e-05 1.400563499208679e-05 1.1785094677748615e-05 8.12224346446275e-06 7.431078538807731e-06 0.0 0.0001261217929264405 5.020999012707926e-05 1.9988957103010564e-05 7.957747154594767e-06 2.8512325833262773e-05 7.567307575586412e-06 1.3054597433040582e-05 1.3592490830047164e-05 1.917817064257339e-05 8.743779922200586e-06 6.608781949345467e-06 7.039440615816513e-06
18633.0 GOODS-N 1.6522 11.06 0.0 0.0 0.0 0.0 0.0 1.2672144814783456e-05 1.0089743434115216e-05 1.6067196840665333e-05 1.5191607398288007e-05 9.549296585513721e-06 9.250665714791924e-06 8.525833201827359e-06 6.0452828113003434e-06 0.0 0.0 5.020999012707926e-05 0.0 7.957747154594767e-06 3.168036203695864e-06 5.044871717057608e-06 1.3054597433040582e-05 7.595803699144003e-06 8.037324626140714e-06 4.1184470648046236e-06 7.037596045295365e-06 4.764928063059822e-06
18879.0 GOODS-N 0.9511 11.03 0.0 0.0 0.0 0.0 0.0 1.2672144814783456e-05 1.5134615151172825e-05 8.033598420332667e-06 1.2792932545926743e-05 1.2414085561167838e-05 1.1151487437009442e-05 8.878974222021391e-06 7.410994542756899e-06 0.0 0.0 0.00010041998025415851 0.0 2.38732414637843e-05 9.504108611087591e-06 6.30608964632201e-06 1.7071396643206916e-05 1.2992822116956848e-05 1.5119719593730057e-05 5.449022270356887e-06 7.428573603367329e-06 8.857042258416782e-06
19082.0 GOODS-N 2.4296 11.09 0.0 0.0 0.0 0.0 0.0 0.0 5.044871717057608e-06 6.0251988152494995e-06 7.196024557083793e-06 7.321127382227186e-06 7.349843992574405e-06 7.6177562927569895e-06 5.282090961368738e-06 0.0 0.0 0.0 1.9988957103010564e-05 0.0 3.168036203695864e-06 1.261217929264402e-06 5.020999012707916e-06 5.996687130903161e-06 8.435211983870453e-06 6.209350959243894e-06 5.7763781160309625e-06 3.92140022892489e-06
19290.0 GOODS-N 0.6655 11.23 0.0 0.0 0.0 0.0 0.0 1.2672144814783456e-05 1.0089743434115216e-05 8.033598420332667e-06 5.59690798884295e-06 4.45633840657307e-06 5.322300822209052e-06 5.700705040275098e-06 4.056967202268004e-06 0.0 0.0 0.0 0.0 2.38732414637843e-05 3.168036203695864e-06 8.828525504850814e-06 6.527298716520291e-06 6.796245415023582e-06 4.854225764302808e-06 5.575743718504721e-06 4.4394871110106954e-06 3.5799722960607516e-06
19680.0 GOODS-N 0.9629 11.2 0.0 0.0 0.0 0.0 0.0 0.0 1.0089743434115216e-05 1.0041998025415833e-05 8.795141125324635e-06 7.957747154594767e-06 5.82918661480039e-06 6.861025535198348e-06 7.330658558553573e-06 0.0 0.0 0.00010041998025415851 0.0 0.0 2.8512325833262773e-05 5.044871717057608e-06 7.0293986177910826e-06 8.59525155429453e-06 9.390141642421826e-06 9.282346076828882e-06 9.963621641188777e-06 6.0904718024147145e-06
19913.0 GOODS-N 1.9111 11.57 0.0 0.0 0.0 7.995582841204225e-05 3.183098861837907e-05 1.2672144814783456e-05 5.044871717057608e-06 8.033598420332667e-06 6.396466272963371e-06 5.729577951308232e-06 5.195579374061217e-06 5.1457691513987614e-06 3.99671521411551e-06 0.0 0.0 0.0 0.0 7.957747154594767e-06 3.168036203695864e-06 0.0 3.0125994076247497e-06 4.1976809916322125e-06 5.729577951308232e-06 4.593652495359003e-06 3.922387760012291e-06 3.1130193878789142e-06
20052.0 GOODS-N 2.3802 11.1 0.0 0.0 0.0 0.0 0.0 0.0 5.044871717057608e-06 6.0251988152494995e-06 6.396466272963371e-06 7.957747154594767e-06 8.870501370348419e-06 9.433910110897728e-06 6.386710744164482e-06 0.0 0.0 0.0 0.0 7.957747154594767e-06 1.2672144814783456e-05 7.567307575586412e-06 3.0125994076247497e-06 7.79569327017411e-06 6.047887837492023e-06 6.3994331314656454e-06 6.848413355905704e-06 4.679571079843788e-06
20317.0 GOODS-N 2.4658 11.08 0.0 0.0 0.0 0.0 0.0 0.0 0.0 6.0251988152494995e-06 7.196024557083793e-06 9.23098669932993e-06 7.983451233313579e-06 5.902499908957402e-06 4.1172191904205e-06 0.0 0.0 0.0 3.997791420602113e-05 7.957747154594767e-06 0.0 8.828525504850814e-06 7.531498519061874e-06 8.795141125324635e-06 4.774648292756861e-06 4.878775753691631e-06 4.035897373646087e-06 3.5146993088955485e-06
20538.0 GOODS-N 0.6328 11.06 0.0 0.0 0.0 7.995582841204225e-05 3.183098861837907e-05 6.336072407391728e-05 4.540384545351847e-05 2.4100795260997998e-05 1.3592490830047164e-05 1.0185916357881302e-05 7.223122544426571e-06 6.205192211980859e-06 3.836043245708856e-06 0.0 0.0 5.020999012707926e-05 0.0 7.957747154594767e-06 6.336072407391728e-06 2.522435858528804e-06 1.3054597433040582e-05 6.196576701933266e-06 3.7401411626595405e-06 5.512382994430804e-06 3.821490325671139e-06 2.8368644421799783e-06
20709.0 GOODS-N 1.8006 11.23 0.0 0.0 0.0 0.0 0.0 0.0 1.0089743434115216e-05 4.016799210166333e-06 3.997791420602107e-06 5.411268065124442e-06 5.322300822209052e-06 4.590833262522424e-06 2.952347419472261e-06 0.0 0.0 0.0 0.0 0.0 3.168036203695864e-06 1.261217929264402e-05 3.5146993088955413e-06 6.796245415023582e-06 5.8887328944001275e-06 6.367752769428687e-06 2.938637775186057e-06 3.820980248670732e-06
21156.0 GOODS-N 1.1951 11.16 0.0 0.0 0.0 0.0 0.0 0.0 5.044871717057608e-06 8.033598420332667e-06 8.795141125324635e-06 8.91267681314614e-06 8.997222818496254e-06 9.484358828068305e-06 7.5515825151127215e-06 0.0 0.0 0.0 1.9988957103010564e-05 0.0 9.504108611087591e-06 1.1350961363379618e-05 9.539898124145041e-06 7.79569327017411e-06 7.321127382227186e-06 8.838821008311462e-06 6.70967938368662e-06 5.367447944584774e-06
21618.0 GOODS-N 0.8046 11.08 0.0 0.0 0.0 0.0 0.0 1.2672144814783456e-05 2.0179486868230432e-05 1.4058797235582165e-05 2.0788515387130957e-05 2.1645072260497767e-05 1.469968798514881e-05 1.0543781888650402e-05 8.254522376891832e-06 0.0 0.0 0.0 3.997791420602113e-05 7.957747154594767e-06 1.9008217222175182e-05 1.6395833080437227e-05 1.5062997038123748e-05 9.994478551505268e-06 6.764085081405552e-06 5.5440633564677626e-06 6.785352459442484e-06 6.256164769834077e-06
21683.0 GOODS-N 0.6606 11.07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.0083996050831666e-06 3.997791420602107e-06 4.45633840657307e-06 5.575743718504721e-06 5.044871717057609e-06 3.5749512970480436e-06 0.0 0.0 0.0 0.0 1.5915494309189534e-05 3.168036203695864e-06 8.828525504850814e-06 8.535698321603458e-06 5.3970184178128445e-06 5.570423008216337e-06 3.7699630823980784e-06 4.502548007473916e-06 3.032683403675588e-06
21700.0 GOODS-N 0.565 11.39 0.0 0.0 0.00020083996050831703 7.995582841204225e-05 6.366197723675813e-05 2.534428962956691e-05 2.0179486868230432e-05 8.033598420332667e-06 6.396466272963371e-06 6.366197723675814e-06 4.181807788878541e-06 3.5314102019403262e-06 2.952347419472261e-06 0.0 0.0 0.0 1.9988957103010564e-05 7.957747154594767e-06 3.168036203695864e-06 1.3873397221908423e-05 9.539898124145041e-06 7.595803699144003e-06 5.0133807073947035e-06 4.466931047211169e-06 5.1457691513987614e-06 4.152366183509455e-06
21738.0 GOODS-N 2.0685 11.02 0.0 0.0 0.0 0.0 0.0 1.2672144814783456e-05 1.0089743434115216e-05 6.0251988152494995e-06 4.797349704722529e-06 5.411268065124442e-06 4.815415029617714e-06 5.398012737251641e-06 5.4829309218770555e-06 0.0 0.0 0.0 0.0 0.0 9.504108611087591e-06 3.783653787793206e-06 2.0083996050831666e-06 4.997239275752634e-06 6.8436625529515e-06 2.914593307400195e-06 4.931362103423812e-06 3.469510317781177e-06
22184.0 GOODS-N 0.6746 11.11 0.0 0.0 0.0 7.995582841204225e-05 6.366197723675813e-05 6.336072407391728e-05 4.540384545351847e-05 3.0125994076247496e-05 1.599116568240843e-05 1.1459155902616464e-05 7.856729785165744e-06 5.80160247461625e-06 3.916379229912183e-06 0.0 0.0 0.0 0.0 0.0 3.168036203695864e-06 0.0 3.5146993088955413e-06 7.395914128113898e-06 4.45633840657307e-06 3.3264380138806574e-06 3.909775580719647e-06 3.755707261505529e-06
23018.0 GOODS-N 2.0784 11.0 0.0 0.0 0.0 0.0 0.0 0.0 5.044871717057608e-06 2.0083996050831666e-06 1.5991165682408428e-06 4.138028520389279e-06 4.308529237026375e-06 7.113269121051229e-06 5.442762929775392e-06 0.0 0.0 0.0 0.0 0.0 3.168036203695864e-06 2.522435858528804e-06 4.016799210166333e-06 2.798453994421475e-06 8.91267681314614e-06 3.1680362036958644e-06 4.843076848375304e-06 3.7958752536071925e-06
23564.0 GOODS-N 1.2713 11.24 0.0 0.0 0.0 0.0 0.0 1.2672144814783456e-05 5.044871717057608e-06 2.0083996050831666e-06 4.797349704722529e-06 6.684507609859605e-06 6.9696796481309016e-06 6.5078845150043155e-06 4.579151099589629e-06 0.0 0.0 0.0 0.0 7.957747154594767e-06 0.0 1.261217929264402e-06 2.0083996050831666e-06 7.395914128113898e-06 8.116902097686662e-06 5.385661546282969e-06 6.873637714490992e-06 5.874568844868274e-06
24107.0 GOODS-N 0.8522 11.29 0.0 0.0 0.0 0.0001599116568240845 0.00012732395447351627 0.00011404930333305109 6.558333232174891e-05 6.426878736266133e-05 4.557482219486402e-05 2.5783100780887047e-05 1.8628052877731682e-05 1.407519209059073e-05 1.0765021883245795e-05 0.0 0.0 0.0 1.9988957103010564e-05 0.0 1.584018101847932e-05 7.567307575586412e-06 1.3054597433040582e-05 1.2393153403866532e-05 1.2573240504259733e-05 1.0834683816639855e-05 9.15644216645956e-06 8.204312386764752e-06
25216.0 GOODS-N 1.142 11.27 0.0 0.0 0.0 7.995582841204225e-05 3.183098861837907e-05 3.8016434444350364e-05 1.5134615151172825e-05 1.6067196840665333e-05 1.2792932545926743e-05 1.3687325105903e-05 9.630830059235428e-06 6.911474252368924e-06 5.000915016657094e-06 0.0 0.0 0.0 3.997791420602113e-05 1.5915494309189534e-05 0.0 2.522435858528804e-06 5.020999012707916e-06 8.19547241223432e-06 1.130000095952457e-05 8.807140646274502e-06 7.163717838221804e-06 5.4829309218770555e-06
25265.0 GOODS-N 1.5211 11.01 0.0 0.0 0.0 0.0 0.0 1.2672144814783456e-05 5.044871717057608e-06 4.016799210166333e-06 8.795141125324635e-06 7.321127382227186e-06 6.8429581999830665e-06 5.5493588887633695e-06 5.422678933724561e-06 0.0 0.0 5.020999012707926e-05 3.997791420602113e-05 7.957747154594767e-06 0.0 1.261217929264402e-06 5.523098913978708e-06 6.396466272963371e-06 6.604930138313657e-06 5.6391044425786384e-06 6.230416570566147e-06 4.724760070958159e-06
25340.0 GOODS-N 0.8784 11.33 0.0 0.0 0.00040167992101663405 0.0001599116568240845 0.00015915494309189535 0.00012672144814783457 8.071794747292173e-05 7.2302385782994e-05 4.47752639107436e-05 2.6101410667070838e-05 1.9261660118470856e-05 1.4781474130978795e-05 1.1588465721329894e-05 0.0 0.0 5.020999012707926e-05 1.9988957103010564e-05 1.5915494309189534e-05 1.584018101847932e-05 1.0089743434115216e-05 1.0544097926686624e-05 5.996687130903161e-06 1.0106338886335355e-05 1.612530427681195e-05 1.0241089585626946e-05 9.03277722386156e-06
25813.0 GOODS-N 1.1975 11.31 0.0 0.0 0.0 0.0 0.0 0.0 0.0 6.0251988152494995e-06 7.995582841204215e-06 9.23098669932993e-06 9.757551507383261e-06 1.0089743434115218e-05 6.085450803402007e-06 0.0 0.0 0.0 1.9988957103010564e-05 1.5915494309189534e-05 1.2672144814783456e-05 1.3873397221908423e-05 6.527298716520291e-06 5.996687130903161e-06 7.639437268410976e-06 6.209350959243894e-06 7.907836416487802e-06 4.247765164750906e-06
25942.0 GOODS-N 2.2508 11.38 0.0 0.0 0.0 0.0 3.183098861837907e-05 2.534428962956691e-05 1.5134615151172825e-05 2.209239565591483e-05 1.3592490830047164e-05 1.0504226244065093e-05 7.349843992574405e-06 4.540384545351848e-06 3.9766312180646774e-06 0.0 0.0 0.0 0.0 2.38732414637843e-05 1.584018101847932e-05 6.30608964632201e-06 1.4058797235582165e-05 5.996687130903161e-06 9.708451528605617e-06 5.8608669768373485e-06 6.179967853395571e-06 5.633560892258293e-06
26239.0 GOODS-N 0.8398 11.16 0.0012672144814783468 0.000504487171705762 0.00040167992101663405 0.00039977914206021126 0.0001909859317102744 0.00011404930333305109 7.062820403880651e-05 6.025198815249499e-05 3.278188964893728e-05 2.4509861236151885e-05 1.6727231155514164e-05 1.3217563898690935e-05 9.720654088602546e-06 0.0 0.0 0.0 1.9988957103010564e-05 0.0 3.168036203695864e-05 8.828525504850814e-06 1.1046197827957416e-05 1.2792932545926743e-05 1.5835916837643586e-05 1.0296117662011559e-05 7.6177562927569895e-06 7.662044493392297e-06
26529.0 GOODS-N 2.4682 11.05 0.0 0.0 0.0 0.0 0.0 0.0 5.044871717057608e-06 8.033598420332667e-06 7.995582841204215e-06 5.729577951308232e-06 3.548200548139368e-06 3.2287178989168696e-06 2.671171474760617e-06 0.0003168036203695867 0.0 0.0 0.0 0.0 6.336072407391728e-06 3.783653787793206e-06 3.5146993088955413e-06 2.3986748523612645e-06 3.5809862195676453e-06 4.530291771285086e-06 4.70434287615622e-06 4.127261188445916e-06
26888.0 GOODS-N 2.1456 11.09 0.0 0.0 0.0 7.995582841204225e-05 3.183098861837907e-05 1.2672144814783456e-05 5.044871717057608e-06 4.016799210166333e-06 3.997791420602107e-06 4.45633840657307e-06 3.928364892582872e-06 3.985448656475511e-06 4.036883206217173e-06 0.0 0.0 0.0 0.0 0.0 6.336072407391728e-06 6.30608964632201e-06 1.5062997038123749e-06 3.997791420602107e-06 7.1619724391352905e-06 7.2864832685004875e-06 4.38903839384012e-06 3.53478330494638e-06
28810.0 GOODS-N 2.3058 11.13 0.0 0.0 0.0 0.0 0.0 0.0 0.0 4.016799210166333e-06 4.797349704722529e-06 3.5014087480216976e-06 5.322300822209052e-06 5.1457691513987614e-06 4.880411040352105e-06 0.0 0.0 0.0 0.0 7.957747154594767e-06 9.504108611087591e-06 5.044871717057608e-06 5.020999012707916e-06 5.996687130903161e-06 9.788029000151564e-06 8.933862094422337e-06 5.107932613520829e-06 5.101334996911253e-06
29183.0 GOODS-N 0.8948 11.1 0.0 0.0 0.0 0.0 0.0 1.2672144814783456e-05 1.0089743434115216e-05 1.6067196840665333e-05 1.5191607398288007e-05 1.782535362629228e-05 1.9515103014766522e-05 1.573999975721974e-05 1.0503929934584982e-05 0.0 0.0 5.020999012707926e-05 1.9988957103010564e-05 7.957747154594767e-06 6.336072407391728e-06 1.5134615151172825e-05 1.3556697334311374e-05 1.4591938685197691e-05 1.026549382942725e-05 1.0422839110159394e-05 1.0581618426528334e-05 1.0905609855601616e-05
29405.0 GOODS-N 0.868 11.14 0.0 0.0 0.0 0.0 0.0 0.0 5.044871717057608e-06 1.0041998025415833e-05 1.11938159776859e-05 1.0504226244065093e-05 1.165837322960078e-05 1.0442884454309251e-05 8.033598420332682e-06 0.0 0.0 0.0 0.0 2.38732414637843e-05 3.168036203695864e-05 7.567307575586412e-06 1.3054597433040582e-05 1.838984053476969e-05 1.2811972918897576e-05 1.5206573777740149e-05 1.084647419167386e-05 8.585908311730554e-06
29464.0 GOODS-N 1.8604 11.26 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.0083996050831666e-06 3.997791420602107e-06 4.138028520389279e-06 4.688693581469879e-06 3.7836537877932066e-06 3.2937753523363996e-06 0.0 0.0 0.0 0.0 0.0 6.336072407391728e-06 5.044871717057608e-06 4.518899111437125e-06 2.198785281331159e-06 3.42183127647575e-06 5.322300822209052e-06 3.0269230302345655e-06 2.731423462913112e-06
